Alloy,Series,Temper,Form,Processing,Al_wt,Cu_wt,Fe_wt,Mg_wt,Mn_wt,Si_wt,Ti_wt,Zn_wt,Cr_wt,Others_wt,Density_g_cm3,UTS_MPa,YS_MPa,Elongation_pct,Hardness_HB,Modulus_GPa,Source
A356.0_v2,Cast,F,Casting,Cast,92.199,0.0,0.13,0.243,0.142,7.054,0.164,0.0,0.031,0.037,2.683,154.6,69.6,6.2,52.1,71.8,Aug([5])
A356.0_v3,Cast,F,Casting,Cast,91.715,0.157,0.263,0.279,0.002,7.03,0.211,0.285,0.009,0.049,2.682,156.5,80.2,5.7,55.2,70.9,Aug([5])
319.0_v1,Cast,T6,Casting,Cast,86.957,3.646,1.001,0.0,0.545,6.49,0.229,1.066,0.0,0.066,2.798,267.4,173.0,1.4,85.5,75.3,Aug([2])
319.0_v2,Cast,T6,Casting,Cast,87.912,3.332,0.955,0.21,0.545,5.846,0.221,0.942,0.0,0.037,2.796,239.2,159.2,2.1,78.9,73.9,Aug([2])
319.0_v3,Cast,T6,Casting,Cast,87.79,3.435,0.832,0.0,0.518,6.159,0.242,0.973,0.0,0.051,2.79,237.0,163.0,2.1,77.8,73.4,Aug([2])
319.0_v1,Cast,F,Casting,Cast,87.858,3.326,0.997,0.0,0.534,6.037,0.29,0.866,0.03,0.062,2.781,173.7,111.0,2.3,66.0,73.1,Aug([2])
319.0_v2,Cast,F,Casting,Cast,86.716,3.534,0.965,0.234,0.425,6.758,0.223,1.109,0.0,0.036,2.799,201.3,128.4,1.1,80.0,76.0,Aug([2])
319.0_v3,Cast,F,Casting,Cast,88.342,3.253,1.067,0.219,0.412,5.425,0.272,0.975,0.0,0.035,2.79,176.4,114.5,2.5,64.7,74.4,Aug([2])
319.0_v1,Cast,T5,Casting,Cast,87.596,3.488,1.197,0.156,0.568,5.864,0.277,0.816,0.0,0.038,2.788,203.6,147.4,2.2,76.5,72.3,Aug([5])
319.0_v2,Cast,T5,Casting,Cast,88.101,3.546,0.937,0.0,0.599,5.403,0.207,1.151,0.0,0.056,2.786,209.9,137.6,2.3,71.1,72.2,Aug([5])
319.0_v3,Cast,T5,Casting,Cast,87.238,3.632,1.005,0.233,0.408,6.005,0.258,1.168,0.0,0.053,2.798,217.1,152.5,1.6,78.7,73.6,Aug([5])
356.0_v1,Cast,T6,Casting,Cast,90.861,0.502,0.588,0.189,0.388,6.971,0.212,0.236,0.0,0.053,2.683,229.4,174.3,3.3,71.2,73.3,Aug([2])
356.0_v2,Cast,T6,Casting,Cast,90.606,0.0,0.678,0.305,0.363,7.239,0.235,0.517,0.0,0.057,2.668,224.6,158.5,3.3,68.7,71.2,Aug([2])
356.0_v3,Cast,T6,Casting,Cast,90.716,0.0,0.528,0.423,0.388,7.36,0.27,0.274,0.0,0.041,2.688,237.3,160.4,3.6,71.2,71.0,Aug([2])
356.0_v1,Cast,T7,Casting,Cast,90.313,0.0,0.777,0.29,0.433,7.449,0.276,0.393,0.013,0.056,2.683,236.0,204.0,2.0,77.1,72.3,Aug([2])
356.0_v2,Cast,T7,Casting,Cast,91.074,0.0,0.593,0.334,0.416,6.91,0.257,0.361,0.0,0.055,2.688,231.4,201.8,2.3,70.4,72.6,Aug([2])
356.0_v3,Cast,T7,Casting,Cast,91.408,0.024,0.792,0.298,0.295,6.474,0.267,0.394,0.014,0.034,2.689,216.8,192.0,2.3,69.7,72.7,Aug([2])
356.0_v1,Cast,T51,Casting,Cast,91.067,0.419,0.772,0.254,0.365,6.639,0.282,0.152,0.006,0.044,2.676,175.2,140.6,2.2,60.8,72.5,Aug([5])
356.0_v2,Cast,T51,Casting,Cast,90.895,0.109,0.608,0.315,0.252,7.091,0.266,0.387,0.024,0.053,2.67,176.6,130.1,2.1,58.8,73.8,Aug([5])
356.0_v3,Cast,T51,Casting,Cast,90.362,0.147,0.688,0.373,0.317,7.408,0.265,0.405,0.005,0.03,2.685,172.1,141.7,1.7,62.1,73.7,Aug([5])
A380.0_v1,Cast,F,Casting,Die Cast,83.798,3.351,1.181,0.052,0.495,8.174,0.001,2.866,0.048,0.034,2.75,321.9,152.8,4.0,80.3,69.5,Aug([2])
A380.0_v2,Cast,F,Casting,Die Cast,83.64,3.381,1.331,0.099,0.516,8.159,0.0,2.834,0.0,0.04,2.73,332.8,151.1,3.9,78.4,70.5,Aug([2])
A380.0_v3,Cast,F,Casting,Die Cast,82.86,3.491,1.222,0.105,0.476,8.603,0.0,3.199,0.0,0.044,2.745,342.9,160.4,3.7,80.2,70.3,Aug([2])
A413.0_v1,Cast,F,Casting,Die Cast,84.978,0.787,1.227,0.243,0.301,11.93,0.0,0.459,0.007,0.068,2.66,296.5,126.6,3.0,78.2,70.8,Aug([2])
A413.0_v2,Cast,F,Casting,Die Cast,84.654,1.045,1.48,0.208,0.296,11.552,0.0,0.669,0.035,0.061,2.657,274.7,137.1,2.5,76.3,71.1,Aug([2])
A413.0_v3,Cast,F,Casting,Die Cast,84.166,0.954,1.307,0.061,0.398,12.455,0.026,0.589,0.0,0.044,2.659,303.3,138.3,2.1,79.7,70.9,Aug([2])
242.0_v1,Cast,T571,Casting,Cast,91.613,3.939,1.192,1.418,0.372,0.593,0.207,0.345,0.27,0.051,2.829,201.7,167.4,2.1,105.9,72.1,Aug([2])
242.0_v2,Cast,T571,Casting,Cast,92.328,3.895,1.086,1.391,0.308,0.132,0.281,0.239,0.272,0.068,2.821,197.9,151.2,3.1,100.0,68.9,Aug([2])
242.0_v3,Cast,T571,Casting,Cast,90.372,4.062,1.194,1.631,0.422,1.323,0.247,0.413,0.29,0.046,2.831,229.0,175.2,1.1,110.0,72.1,Aug([2])
242.0_v1,Cast,T61,Casting,Cast,91.297,4.012,0.907,1.583,0.36,0.958,0.232,0.343,0.262,0.046,2.813,320.7,293.5,0.3,109.5,72.5,Aug([2])
242.0_v2,Cast,T61,Casting,Cast,91.781,3.913,0.963,1.473,0.359,0.77,0.25,0.204,0.25,0.037,2.811,320.9,290.2,0.6,114.1,71.2,Aug([2])
242.0_v3,Cast,T61,Casting,Cast,90.828,4.162,0.947,1.638,0.414,1.266,0.217,0.258,0.229,0.041,2.829,340.3,292.2,0.3,116.3,70.8,Aug([2])
535.0_v1,Cast,F,Casting,Cast,92.541,0.088,0.0,6.879,0.132,0.0,0.198,0.081,0.022,0.059,2.608,252.3,131.5,9.1,66.0,70.4,Aug([2])
535.0_v2,Cast,F,Casting,Cast,91.557,0.31,0.0,6.9,0.187,0.617,0.188,0.164,0.044,0.033,2.618,276.8,141.3,8.2,70.1,70.6,Aug([2])
535.0_v3,Cast,F,Casting,Cast,92.327,0.069,0.057,7.02,0.235,0.0,0.219,0.0,0.024,0.049,2.611,250.0,130.0,8.6,68.1,72.6,Aug([2])
712.0_v1,Cast,F,Casting,Cast,91.612,0.151,0.578,0.66,0.141,0.288,0.241,5.796,0.495,0.038,2.805,240.3,171.6,4.9,73.0,70.1,Aug([2])
712.0_v2,Cast,F,Casting,Cast,91.357,0.412,0.431,0.523,0.034,0.74,0.163,5.782,0.501,0.057,2.813,239.1,171.3,4.4,75.4,71.4,Aug([2])
712.0_v3,Cast,F,Casting,Cast,92.149,0.348,0.452,0.666,0.067,0.0,0.204,5.609,0.458,0.047,2.821,226.9,168.0,5.2,74.8,71.5,Aug([2])
710.0_v1,Cast,F,Casting,Cast,91.37,0.567,0.628,0.671,0.0,0.169,0.005,6.515,0.007,0.068,2.82,244.7,176.9,4.8,71.8,71.0,Aug([5])
710.0_v2,Cast,F,Casting,Cast,91.859,0.649,0.356,0.626,0.046,0.0,0.0,6.406,0.0,0.058,2.807,247.7,168.4,5.1,73.4,71.9,Aug([5])
710.0_v3,Cast,F,Casting,Cast,91.318,0.589,0.59,0.613,0.077,0.336,0.0,6.373,0.044,0.06,2.803,249.2,171.1,5.1,77.6,72.6,Aug([5])
A201.0_v1,Cast,T7,Casting,Cast,94.114,4.532,0.035,0.39,0.445,0.0,0.246,0.07,0.004,0.164,2.806,409.1,350.9,3.2,133.3,71.3,Aug([5])
A201.0_v2,Cast,T7,Casting,Cast,94.214,4.367,0.089,0.463,0.29,0.0,0.279,0.134,0.0,0.164,2.804,423.9,342.3,3.0,127.5,70.9,Aug([5])
A201.0_v3,Cast,T7,Casting,Cast,93.368,4.619,0.272,0.437,0.366,0.549,0.219,0.0,0.037,0.133,2.794,401.5,342.9,2.7,131.3,71.9,Aug([5])
354.0_v1,Cast,T61,Casting,Cast,88.168,1.507,0.12,0.523,0.075,9.056,0.238,0.265,0.0,0.048,2.711,325.7,263.1,3.3,97.9,72.0,Aug([5])
354.0_v2,Cast,T61,Casting,Cast,88.693,1.912,0.118,0.518,0.06,8.467,0.191,0.0,0.003,0.038,2.71,320.4,277.8,3.2,96.8,72.4,Aug([5])
354.0_v3,Cast,T61,Casting,Cast,88.035,1.781,0.028,0.529,0.053,9.044,0.202,0.27,0.005,0.053,2.708,331.9,274.2,3.2,99.8,72.0,Aug([5])
C355.0_v1,Cast,T6,Casting,Cast,92.372,1.371,0.116,0.489,0.059,5.361,0.173,0.0,0.022,0.037,2.701,274.6,191.4,4.3,84.7,72.6,Aug([5])
C355.0_v2,Cast,T6,Casting,Cast,92.426,1.532,0.286,0.497,0.064,4.918,0.213,0.0,0.0,0.064,2.704,279.3,196.2,4.4,89.5,72.3,Aug([5])
C355.0_v3,Cast,T6,Casting,Cast,91.945,1.438,0.382,0.678,0.182,5.019,0.186,0.086,0.019,0.065,2.703,290.2,199.6,4.4,87.0,72.0,Aug([5])
